Month,Day,Hour,Temp,RH,Solar,Wind,Week,Holiday,Semester,PreElec,Elec
3,5,10,9.303677568,63.0189,657.8679,0.86032848,0,0,1,17.5,13.37
3,5,11,11.05964581,55.8654,772.8654,1.220776832,0,0,1,13.37,11.62
3,5,12,12.67711409,48.6415,825.6981,1.653198624,0,0,1,11.62,12.5
3,5,13,14.19455214,39.9815,813.463,1.432182048,0,0,1,12.5,14
3,5,14,15.53210914,35.6852,732.4444,1.639161568,0,0,1,14,12.5
3,5,15,16.06664634,32.3725,592.7451,2.2352,0,0,1,12.5,12.62
3,5,16,16.61350675,33.6346,406.3846,1.942925248,0,0,1,12.62,13
3,5,17,16.80155513,33.75,173.1154,2.157817376,0,0,1,13,12.75
3,5,18,16.30377086,33.1481,13.3333,2.293136384,0,0,1,12.75,14
3,5,19,15.40527121,37.3273,0,1.54429968,0,0,1,14,14.63
3,5,20,14.24366162,44.2308,0,0.644765792,0,0,1,14.63,15.38
3,5,21,13.14780174,46.6792,0,0.89408,0,0,1,15.38,15.75
3,5,22,12.49337161,49.3725,0,1.349881984,0,0,1,15.75,16.25
3,5,23,11.83322992,52.717,0,1.256763552,0,0,1,16.25,15.25
3,6,0,11.34077386,58.6667,0,1.38492992,0,0,1,15.25,16.62
3,6,1,11.24876094,60.5962,0,1.556056832,0,0,1,16.62,17.87
3,6,2,10.34149948,64.7358,0,1.206158624,0,0,1,17.87,19.25
3,6,3,9.496487436,67.5,0,1.203565792,0,0,1,19.25,19.88
3,6,4,8.44931478,69.3774,0,0.9868408,0,0,1,19.88,20.37
3,6,5,7.69300428,72.0926,0,0.596038432,0,0,1,20.37,20.25
3,6,6,6.939655128,73.4423,0.0962,0.567383168,0,0,1,20.25,21.25
3,6,7,6.42084696,73.9057,60.0755,0.818172608,0,0,1,21.25,23.5
3,6,8,7.493260524,67.7925,290.9245,1.577291232,0,0,1,23.5,26.13
3,6,9,9.206497572,54.9074,508.9259,2.160678432,0,0,1,26.13,17
3,6,10,11.15153094,44.9038,683.6731,2.037474208,0,0,1,17,14.5
3,6,11,13.16154728,35.5185,803.7593,2.276595904,0,0,1,14.5,12.13
3,6,12,14.68814162,30.5385,853.7885,1.332536832,0,0,1,12.13,12.62
3,6,13,16.23924348,26.5094,827.6038,1.172407104,0,0,1,12.62,12.75
3,6,14,17.28787736,24.0392,700.2157,1.332358016,0,0,1,12.75,12.37
3,6,15,18.11790487,22.9423,526.3846,1.220776832,0,0,1,12.37,12.5
3,6,16,18.732104,22.9811,413.9623,1.223012032,0,0,1,12.5,10
3,6,17,18.92635288,23.3137,177.1569,1.008030496,0,0,1,10,10.13
3,6,18,17.98113838,25.3077,12.6154,0.773736832,0,0,1,10.13,10.38
3,6,19,16.97872486,29.2963,0,1.35766048,0,0,1,10.38,10
3,6,20,15.97884487,32.2692,0,1.13481104,0,0,1,10,12
3,6,21,15.11441461,35.9057,0,1.737555072,0,0,1,12,13
3,6,22,14.51967815,38.2222,0,1.399056384,0,0,1,13,13.63
3,6,23,14.10048906,39.3269,0,1.822537376,0,0,1,13.63,12.62
3,7,0,13.23742002,43.2727,0,1.950703744,1,0,1,12.62,13.5
3,7,1,11.99333161,47.9804,0,2.489386944,1,0,1,13.5,14.75
3,7,2,11.52228838,51.5577,0,1.427085792,1,0,1,14.75,17.13
3,7,3,11.17384939,54.9811,0,1.130251232,1,0,1,17.13,17.25
3,7,4,10.43459581,58,0,1.048845248,1,0,1,17.25,17.25
3,7,5,10.04401457,61.4815,0,1.721953376,1,0,1,17.25,19.37
3,7,6,9.760041852,66.3333,0.2778,1.266598432,1,0,1,19.37,18.75
3,7,7,9.463718148,69.7593,62.0741,2.210344576,1,0,1,18.75,18.25
3,7,8,10.25402581,69.3654,297.9808,2.544685792,1,0,1,18.25,15.63
3,7,9,12.17298487,63.9615,482.9038,2.25241104,1,0,1,15.63,14.12
3,7,10,14.03380039,58.4902,440.2745,2.445577024,1,0,1,14.12,13.88
3,7,11,15.58512449,51.1961,739.4706,2.384198432,1,0,1,13.88,15.5
3,7,12,17.08790581,45.7115,757.5192,2.003096832,1,0,1,15.5,18
3,7,13,18.22047419,41.2308,792.6731,2.596274208,1,0,1,18,19.37
3,7,14,19.62357532,36.0588,731.8431,2.533241568,1,0,1,19.37,19
3,7,15,20.22918487,33.6346,555.1346,1.779576832,1,0,1,19,21.37
3,7,16,20.30290744,34.4808,397.8462,1.942925248,1,0,1,21.37,19.88
3,7,17,20.22384,34.7059,178.902,1.446308512,1,0,1,19.88,20.37
3,7,18,19.596012,35.8,16.32,1.0907776,1,0,1,20.37,28.75
3,7,19,18.71848069,37.7358,0,0.851924128,1,0,1,28.75,26
3,7,20,17.98466644,40.7925,0,1.003738912,1,0,1,26,23.5
3,7,21,17.231984,46,0,1.104948768,1,0,1,23.5,22.75
3,7,22,16.95814543,50.2963,0,1.365975424,1,0,1,22.75,22.38
3,7,23,16.52399959,53.6531,0,1.222520288,1,0,1,22.38,23.12
3,8,0,16.18997287,56.2642,0,0.868777536,1,0,1,23.12,22.12
3,8,1,15.86395235,58.3208,0,0.792870144,1,0,1,22.12,22.75
3,8,2,14.69614226,65.1887,0,1.526686304,1,0,1,22.75,22.38
3,8,3,13.65173094,73.4808,0,2.097645792,1,0,1,22.38,21.25
3,8,4,13.38461513,77.9615,0,1.332536832,1,0,1,21.25,20.37
3,8,5,13.02984786,81.0926,0,0.87753952,1,0,1,20.37,21
3,8,6,12.13933774,83.0566,0.0943,1.138700288,1,0,1,21,22.12
3,8,7,12.12885356,84.6226,59.2642,1.164002752,1,0,1,22.12,21.5
3,8,8,13.23585878,82.5094,250.7358,0.961538336,1,0,1,21.5,20.88
3,8,9,14.27368069,78.3208,397.717,1.518237248,1,0,1,20.88,22.12
3,8,10,16.46712838,68.5385,640.1731,1.54742896,1,0,1,22.12,22
3,8,11,18.85009122,58.8824,571.1569,1.98977504,1,0,1,22,23.5
3,8,12,20.31504174,54.9434,634.9245,2.538829568,1,0,1,23.5,19.75
3,8,13,21.68335675,50.0385,743.3269,2.527474752,1,0,1,19.75,20
3,8,14,22.40430887,47.1887,610.4717,2.150843552,1,0,1,20,20.37
3,8,15,22.32764162,47.5,477.2308,1.77094896,1,0,1,20.37,20
3,8,16,22.66313513,46.6538,359.5577,1.642022624,1,0,1,20,16.38
3,8,17,22.51355094,46.0577,178.2885,1.719405248,1,0,1,16.38,15.38
3,8,18,21.6817344,47.18,15.54,1.1086592,1,0,1,15.38,14.87
3,8,19,20.86998058,50.8704,0,2.036535424,1,0,1,14.87,14.75
3,8,20,19.97916487,54.6731,0,1.21214896,1,0,1,14.75,14.25
3,8,21,19.52213942,55.4259,0,1.208662048,1,0,1,14.25,12
3,8,22,19.27138048,55.5306,0,1.44148048,1,0,1,12,10.62
3,8,23,18.87437094,56.8077,0,1.00584,1,0,1,10.62,10.25
3,9,0,18.14247906,59.4231,0,1.6764,1,0,1,10.25,9.87
3,9,1,16.79455457,66.7407,0,2.210344576,1,0,1,9.87,10
3,9,2,15.533137,75.1852,0,1.755034336,1,0,1,10,9.62
3,9,3,15.11441461,78.6415,0,1.113397824,1,0,1,9.62,9.87
3,9,4,14.53820185,80.963,0,1.216932288,1,0,1,9.87,9.62
3,9,5,14.30155514,83.1296,0,2.22692976,1,0,1,9.62,9.62
3,9,6,14.31596185,84.3889,0.6111,1.158995904,1,0,1,9.62,9.75
3,9,7,14.57244348,84.1132,28.4528,1.282066016,1,0,1,9.75,10
3,9,8,15.39225906,82.5385,119.3654,1.504468416,1,0,1,10,13.75
3,9,9,16.22245325,79.6731,299.9808,1.418502624,1,0,1,13.75,15.12
3,9,10,18.12454429,72.098,559.3922,1.402498592,1,0,1,15.12,16.87
3,9,11,19.86951166,63.4151,620.6226,3.281094784,1,0,1,16.87,19.88
3,9,12,21.26452325,56.0192,816.0769,3.14649104,1,0,1,19.88,19.75
3,9,13,22.80161287,49.1509,829.4906,3.466661088,1,0,1,19.75,19.37
3,9,14,23.75831162,45.4615,731.8269,3.421554752,1,0,1,19.37,17.75
3,9,15,24.16539419,44.8846,577.1346,2.45872,1,0,1,17.75,19.5
3,9,16,24.17607838,44.0192,328,2.837005248,1,0,1,19.5,18
3,9,17,23.38648744,46.8077,109.3462,1.684983168,1,0,1,18,19
3,9,18,22.67555279,49.7818,23.3455,1.593071744,1,0,1,19,21.37
3,9,19,21.72186539,53.6604,0,1.526686304,1,0,1,21.37,18.37
3,9,20,20.99644069,56.7547,0,1.906267968,1,0,1,18.37,14.12
3,9,21,20.44608,59.2157,0,1.74435008,1,0,1,14.12,10.75
3,9,22,19.98417083,61.6078,0,1.569020992,1,0,1,10.75,10.5
3,9,23,19.52625086,63.9259,0,1.539784576,1,0,1,10.5,12
3,10,0,18.85300256,66.8654,0,1.667816832,1,0,1,12,12.13
3,10,1,18.15554122,69.8302,0,1.282066016,1,0,1,12.13,11.75
3,10,2,17.50494473,73.2553,0,1.769116096,1,0,1,11.75,11.88
3,10,3,17.05482539,76.5472,0,2.294253984,1,0,1,11.88,12
3,10,4,16.65437113,80.434,0,2.505122752,1,0,1,12,12.13
3,10,5,16.42724185,83.7255,0,1.5076424,1,0,1,12.13,12.13
3,10,6,16.04552243,85.9259,0,1.870951808,1,0,1,12.13,12.37
3,10,7,16.04655029,86.6667,47.8519,1.937158432,1,0,1,12.37,13.25
3,10,8,16.87528325,84.0962,203.4231,1.263737376,1,0,1,13.25,13.37
3,10,9,18.65508673,77,427.902,1.490118432,1,0,1,13.37,15.87
3,10,10,20.59032487,66.6346,478.9423,5.484823168,1,0,1,15.87,18.62
3,10,11,21.38098256,60.9615,383.6154,4.874434752,1,0,1,18.62,19.13
3,10,12,22.60311366,54.7843,710.6863,4.645729088,1,0,1,19.13,19.13
3,10,13,23.81344937,51.4314,894.7451,4.417828096,1,0,1,19.13,18
3,10,14,24.65883366,49.1373,688.7451,4.02336,1,0,1,18,21.87
3,10,15,25.14876174,47.8302,599.2075,4.293282752,1,0,1,21.87,20.63
3,10,16,25.48921675,47,382.9231,3.490354208,1,0,1,20.63,20.75
3,10,17,25.02443513,48.2308,111.0577,3.825634208,1,0,1,20.75,20.75
3,10,18,24.23941122,51.0196,14.3725,2.752380576,1,0,1,20.75,17.87
3,10,19,23.57421356,53.6038,0,2.319556448,1,0,1,17.87,15.87
3,10,20,23.275523,55.5926,0,2.036535424,1,0,1,15.87,16.25
3,10,21,22.95696419,57.0769,0,3.00030896,1,0,1,16.25,15.87
3,10,22,22.72404,58.3396,0,4.95119152,1,0,1,15.87,15.12
3,10,23,18.94701008,86.0943,0,1.37487152,1,0,1,15.12,14.25
3,11,0,18.99418052,86.6226,0,1.492934784,1,0,1,14.25,13.37
3,11,1,18.35891304,88.2453,0,2.87625536,1,0,1,13.37,13.63
3,11,2,18.1240887,87.8679,0,2.834054784,1,0,1,13.63,14.12
3,11,3,17.69051513,89,0,3.954605248,1,0,1,14.12,12.88
3,11,4,17.283277,88.0741,0,3.402466144,1,0,1,12.88,12.62
3,11,5,17.120864,87.3585,0,2.783449856,1,0,1,12.62,12.25
3,11,6,17.40390887,85.0566,0,2.336409856,1,0,1,12.25,12
3,11,7,16.83040744,88.5769,34.8846,1.556056832,1,0,1,12,11.75
3,11,8,17.17013461,88.7736,123.2264,1.551988768,1,0,1,11.75,12
3,11,9,19.04319,81.0192,377.3462,1.151977376,1,0,1,12,17
3,11,10,21.18225,70.8462,622.8462,1.02305104,1,0,1,17,20.37
3,11,11,23.32103776,61.1961,661.8824,1.945920416,1,0,1,20.37,19.25
3,11,12,24.15552673,57.549,403.098,2.620861408,1,0,1,19.25,22.12
3,11,13,24.25141774,57.3962,239.9057,2.04118464,1,0,1,22.12,21.12
3,11,14,24.76480325,55.5962,419.2692,3.120696832,1,0,1,21.12,22.25
3,11,15,25.18125878,53.3208,362.8868,1.813462464,1,0,1,22.25,19
3,11,16,25.44974693,52.549,279.2745,2.15629744,1,0,1,19,20.25
3,11,17,25.23891895,53.2075,83.3019,1.383275872,1,0,1,20.25,20.5
3,11,18,24.89611931,53.9434,13.6226,1.37487152,1,0,1,20.5,20.25
3,11,19,24.32794052,57.2642,0,1.172407104,1,0,1,20.25,19.37
3,11,20,23.68502243,60.7222,0,1.084474336,1,0,1,19.37,16.87
3,11,21,22.92811744,65.0385,0,0.567383168,1,0,1,16.87,16.87
3,11,22,22.56270487,67.4615,0,1.306742624,1,0,1,16.87,15.12
3,11,23,21.94410539,69.8868,0,1.30736848,1,0,1,15.12,14.37
3,12,0,21.77218052,70.5849,0,1.906267968,0,0,1,14.37,14
3,12,1,21.24593287,73.0377,0,1.324266592,0,0,1,14,14.37
3,12,2,20.28581162,77.9808,0,1.083222624,0,0,1,14.37,13.75
3,12,3,19.79431675,79.2115,0,0.65334896,0,0,1,13.75,13.75
3,12,4,19.33278539,79.8302,0,1.4338808,0,0,1,13.75,13.75
3,12,5,18.85161356,80.6226,0,2.437619712,0,0,1,13.75,13.63
3,12,6,17.60429156,86.1111,2.1852,1.018267712,0,0,1,13.63,12.75
3,12,7,17.83784914,86.1852,95.3148,0.703685664,0,0,1,12.75,13
3,12,8,20.08596786,75.8704,276.1111,0.976871808,0,0,1,13,14.5
3,12,9,21.7006248,66.66,473.54,2.2709632,0,0,1,14.5,19.75
3,12,10,22.99155029,61.2963,632.4815,2.781572288,0,0,1,19.75,18.5
3,12,11,23.31276487,60.8654,451.3846,3.026103168,0,0,1,18.5,17.75
3,12,12,23.52218162,60.6154,564.75,2.278205248,0,0,1,17.75,16.5
3,12,13,24.07110887,58.6415,310.0377,1.939974784,0,0,1,16.5,15.87
3,12,14,24.37026058,55.1852,311.7593,2.111012288,0,0,1,15.87,17.62
3,12,15,24.92827744,51.0769,390.7692,3.627908416,0,0,1,17.62,15.63
3,12,16,24.94120069,49.2075,289.1132,3.86309616,0,0,1,15.63,16.87
3,12,17,24.53655166,49.5283,107.566,2.243649056,0,0,1,16.87,17.38
3,12,18,24.17622839,51.1765,12.5294,1.227169504,0,0,1,17.38,16.38
3,12,19,23.89293906,52.5769,0,1.332536832,0,0,1,16.38,16.62
3,12,20,23.621384,53.9434,0,1.59414464,0,0,1,16.62,16.25
3,12,21,23.16029156,56.037,0,1.639161568,0,0,1,16.25,14.63
3,12,22,22.56483838,58.6346,0,1.091805792,0,0,1,14.63,16.12
3,12,23,22.12035838,58.8846,0,1.727988416,0,0,1,16.12,14.75
3,13,0,21.69565774,60.2075,0,1.872516448,0,0,1,14.75,15.38
3,13,1,21.30149287,62.3962,0,1.484530432,0,0,1,15.38,15.25
3,13,2,21.04203878,63.5377,0,1.708050432,0,0,1,15.25,13.37
3,13,3,20.7825847,64.6792,0,1.931570432,0,0,1,13.37,13.75
3,13,4,19.84225948,70.6038,0,2.117092032,0,0,1,13.75,13.5
3,13,5,18.87782122,78.9623,0,2.42921536,0,0,1,13.5,13
3,13,6,18.29496348,86,0,1.568842176,0,0,1,13,14.25
3,13,7,18.47212765,88.6604,0,4.495702464,0,0,1,14.25,14
3,13,8,19.07844838,85.4231,18.7115,4.625165248,0,0,1,14,13.75
3,13,9,19.05602992,83.8113,160.1132,3.719730432,0,0,1,13.75,17.25
3,13,10,19.98771,77.4231,376.7885,4.685336832,0,0,1,17.25,17.75
3,13,11,21.1476639,71.0392,393.9804,3.909409504,0,0,1,17.75,18.13
3,13,12,21.70404174,66.2642,449.3774,4.208926304,0,0,1,18.13,17.87
3,13,13,22.73452417,59.9434,353.566,4.318585216,0,0,1,17.87,18.25
3,13,14,22.46579156,61.537,345.7963,4.437274336,0,0,1,18.25,16.87
3,13,15,23.58467551,56.8627,702.1373,4.531778592,0,0,1,16.87,17.87
3,13,16,24.03792844,50.3889,333.4444,5.223751808,0,0,1,17.87,15.63
3,13,17,24.18956834,46.6226,286.3585,4.765625216,0,0,1,15.63,16.38
3,13,18,23.80532094,46.3846,151.2885,4.4704,0,0,1,16.38,16
3,13,19,23.11810486,48.5185,19.3704,3.81638048,0,0,1,16,15.5
3,13,20,21.98426971,52.4815,0,2.168993376,0,0,1,15.5,12.62
3,13,21,21.05106728,56.4444,0,1.307994336,0,0,1,12.62,12.25
3,13,22,20.25482581,59.8269,0,1.109016832,0,0,1,12.25,12.25
3,13,23,19.61473572,62.4444,0,0.852684096,0,0,1,12.25,11.88
3,14,0,19.02823325,65.1538,0,0.54158896,1,0,1,11.88,12.25
3,14,1,18.11558802,69.2,0,0.552720256,1,0,1,12.25,11.5
3,14,2,17.52655757,71.4717,0,0.41328848,1,0,1,11.5,12.37
3,14,3,17.2120713,73.1321,0,0.775972032,1,0,1,12.37,11.37
3,14,4,16.61349008,76.0377,0,1.94842384,1,0,1,11.37,11.37
3,14,5,16.57574818,79.1321,0,2.867806304,1,0,1,11.37,12.37
3,14,6,16.11784488,82.3922,0,2.506910912,1,0,1,12.37,12.88
3,14,7,15.46964858,86.0196,0.3725,4.02336,1,0,1,12.88,13.63
3,14,8,15.75980513,86.2308,61.8846,3.14649104,1,0,1,13.63,14.5
3,14,9,16.94370539,83.1321,280.9811,4.124569856,1,0,1,14.5,16.87
3,14,10,18.90001744,74.9038,442.5577,4.642331584,1,0,1,16.87,19
3,14,11,19.4637792,72.82,141.28,4.7743872,1,0,1,19,17.87
3,14,12,19.77627086,72.8519,351.463,4.611128192,1,0,1,17.87,18.75
3,14,13,21.37099288,65.5098,459.2745,5.715093472,1,0,1,18.75,17.87
3,14,14,22.49218256,59.0769,518.5962,6.378903168,1,0,1,17.87,21.37
3,14,15,23.12603327,56.0196,590.2549,7.064975456,1,0,1,21.37,21.63
3,14,16,23.89827838,51.2308,543.2692,7.118262624,1,0,1,21.63,19.62
3,14,17,23.7041184,52.74,388.26,6.0171584,1,0,1,19.62,21
3,14,18,23.56278487,55.0385,122.4615,5.467656832,1,0,1,21,17.87
3,14,19,22.90644348,57.9623,20.0943,3.837793696,1,0,1,17.87,17.38
3,14,20,22.02633419,60.6731,0,2.57048,1,0,1,17.38,15.38
3,14,21,20.95919327,64.6275,0,1.718019424,1,0,1,15.38,12.88
3,14,22,20.24780858,63.4902,0,1.6216376,1,0,1,12.88,12
3,14,23,19.72071086,61.9444,0,1.33284976,1,0,1,12,11.75
3,15,0,18.88834428,64.7037,0,0.604353376,1,0,1,11.75,11.62
3,15,1,18.0525552,67.48,0,0.9030208,1,0,1,11.62,11.37
3,15,2,17.46847514,69.037,0,1.440452288,1,0,1,11.37,11.88
3,15,3,16.96466818,70.6792,0,1.113397824,1,0,1,11.88,11.88
3,15,4,16.08514226,73.8113,0,0.691660288,1,0,1,11.88,10.87
3,15,5,15.45802543,76.2037,0,0.844413856,1,0,1,10.87,10.62
3,15,6,14.8395704,78.6727,0,0.503948192,1,0,1,10.62,10.87
3,15,7,14.39737948,80.5283,1.8679,0.657908768,1,0,1,10.87,14.12
3,15,8,15.17963094,77.7885,87.5,1.237943168,1,0,1,14.12,15.38
3,15,9,17.52236834,69.4906,312.8868,2.015882176,1,0,1,15.38,20.5
3,15,10,20.57462917,58.1176,513.7451,1.604068928,1,0,1,20.5,23.12
3,15,11,22.5262464,50.96,678.32,1.3679424,1,0,1,23.12,22.25
3,15,12,24.09016039,46.8431,790.4706,2.55952752,1,0,1,22.25,22.12
3,15,13,25.85112348,42.717,837.9057,4.014910944,1,0,1,22.12,21.5
3,15,14,27.44984581,36.9423,818.75,4.951817376,1,0,1,21.5,21.5
3,15,15,28.63263487,30.1923,742.25,5.304308416,1,0,1,21.5,22.63
3,15,16,29.22028744,27.75,603,5.115165792,1,0,1,22.63,19.13
3,15,17,29.09634419,29.1923,413,5.072205248,1,0,1,19.13,19
3,15,18,29.0301,26.5577,183.5192,4.969028416,1,0,1,19,19.37
3,15,19,28.41431185,26.3889,31.25,3.824695424,1,0,1,19.37,17.13
3,15,20,26.71273129,29.2093,0,2.31834944,1,0,1,17.13,16
3,15,21,25.67852634,30.9608,0,2.673478016,1,0,1,16,15.25
3,15,22,25.03832513,33.1154,0,4.4704,1,0,1,15.25,14.25
3,15,23,23.86302,40.3889,0,5.439001568,1,0,1,14.25,13.75
3,16,0,22.790712,45.0545,0,4.787396064,1,0,1,13.75,10.5
3,16,1,21.65791583,48.6981,0,3.475110144,1,0,1,10.5,11.13
3,16,2,20.7207353,54.0189,0,4.166770432,1,0,1,11.13,11.13
3,16,3,19.6582392,61.36,0,4.7118016,1,0,1,11.13,10.5
3,16,4,18.75831166,68.4717,0,4.107716448,1,0,1,10.5,11.62
3,16,5,18.22059086,76.5741,0,4.387608192,1,0,1,11.62,12.13
3,16,6,17.93072879,82.2364,0,3.86890768,1,0,1,12.13,13.25
3,16,7,17.81798644,85.3396,1.1321,2.859357248,1,0,1,13.25,18
3,16,8,18.16392522,85.7736,75.3962,3.011172032,1,0,1,18,21.75
3,16,9,19.77391512,81.451,274.8627,3.357180992,1,0,1,21.75,25.5
3,16,10,21.52308838,72.4615,447.8654,3.249623168,1,0,1,25.5,22.63
3,16,11,23.42235142,53.6275,651.9412,2.840000416,1,0,1,22.63,21.87
3,16,12,24.99986094,34.1731,740.3077,2.372754208,1,0,1,21.87,18.13
3,16,13,25.77556744,26.9231,713.5385,2.819794208,1,0,1,18.13,18
3,16,14,26.2767353,22.7736,683.7358,2.724395872,1,0,1,18,18.5
3,16,15,26.40809581,21.5577,595.3846,2.372754208,1,0,1,18.5,19
3,16,16,26.46438365,22.1321,516.3019,2.243649056,1,0,1,19,24.13
3,16,17,26.42559166,19.4906,418.0566,2.943713696,1,0,1,24.13,22.12
3,16,18,25.79693581,17.4423,176.4423,2.295371584,1,0,1,22.12,18.62
3,16,19,24.35729287,19.1698,23.5283,1.273661664,1,0,1,18.62,15.75
3,16,20,22.99421161,20.5882,0,0.622369088,1,0,1,15.75,13.63
3,16,21,22.0541753,21.5849,0,0.615752896,1,0,1,13.63,10.75
3,16,22,20.398904,24.9245,0,0.674762176,1,0,1,10.75,10.13
3,16,23,19.53300696,26.3019,0,0.19401536,1,0,1,10.13,10
3,17,0,18.06748417,30.9245,0,0.48079152,1,0,1,10,10
3,17,1,17.05692,32.2115,0,1.031634208,1,0,1,10,9.62
3,17,2,16.51075409,33.0377,0,0.792870144,1,0,1,9.62,9.75
3,17,3,16.509704,32.7358,0,0.590450432,1,0,1,9.75,9.62
3,17,4,16.06198486,33.1296,0,0.65401952,1,0,1,9.62,9.75
3,17,5,14.78216581,41.2308,0,0.78232,1,0,1,9.75,9.38
3,17,6,14.26040185,42.4259,0,0.471895424,1,0,1,9.38,9.62
3,17,7,13.84492417,44.2453,2.2453,0.978436448,1,0,1,9.62,12.75
3,17,8,14.01998818,43.8491,93.717,0.89408,1,0,1,12.75,16
3,17,9,15.79827487,38.1923,322.6346,0.91129104,1,0,1,16,18.88
3,17,10,18.45209272,32.1481,532.1296,1.200391808,1,0,1,18.88,21
3,17,11,20.66626428,28.1667,704.963,1.978554336,1,0,1,21,21.37
3,17,12,22.40029744,22.6154,817.9038,1.88270896,1,0,1,21.37,19.75
3,17,13,23.14545704,21.1321,863.434,2.614781664,1,0,1,19.75,18.62
3,17,14,23.399144,19.1321,844.4717,3.28954384,1,0,1,18.62,19.75
3,17,15,23.43884162,18.7885,744.8846,2.36417104,1,0,1,19.75,18.88
3,17,16,23.86564243,17.5849,626.5472,1.872516448,1,0,1,18.88,18
3,17,17,23.81493838,14.6923,358.4615,2.114856832,1,0,1,18,16.75
3,17,18,23.38342052,15.2264,134.1321,1.560437824,1,0,1,16.75,15
3,17,19,22.5018,18.2308,20.4808,1.556056832,1,0,1,15,12.25
3,17,20,21.32269457,20.7037,0,1.490118432,1,0,1,12.25,10.62
3,17,21,20.62613329,23.0185,0,1.390786144,1,0,1,10.62,10.13
3,17,22,20.26808243,24.2963,0,0.67056,1,0,1,10.13,11.25
3,17,23,19.43292673,27.5098,0,1.209645536,1,0,1,11.25,11.13
3,18,0,18.44068069,31.5472,0,1.551988768,1,0,1,11.13,10.25
3,18,1,17.69114296,33.5283,0,1.442329856,1,0,1,10.25,9.75
3,18,2,17.05692,34.3962,0,1.062792896,1,0,1,9.75,9.75
3,18,3,16.07124671,38.0926,0,1.059663616,1,0,1,9.75,9.62
3,18,4,15.08156198,42.4821,0,1.069722016,1,0,1,9.62,9.62
3,18,5,14.4456,43.0755,0,0.3542792,1,0,1,9.62,9.38
3,18,6,14.01140971,44.0185,0,0.115917472,1,0,1,9.38,9.5
3,18,7,13.54595581,47.8462,5.6923,0.498628416,1,0,1,9.5,10.13
3,18,8,13.51069744,46.9038,37.5192,0.842491584,1,0,1,10.13,12.88
3,18,9,13.77888,45.9231,128.3654,0.696354208,1,0,1,12.88,11.62
3,18,10,15.69676675,40.2692,284.1538,0.378285248,1,0,1,11.62,12.62
3,18,11,19.00045325,26.4231,699.0192,1.891336832,1,0,1,12.62,13.5
3,18,12,21.20577966,20.1837,807.6939,1.74256192,1,0,1,13.5,13.63
3,18,13,22.26069182,18.6981,817.7736,1.391724928,1,0,1,13.63,14.63
3,18,14,22.97143757,19,796.8491,1.872516448,1,0,1,14.63,15.12
3,18,15,23.8207944,21,719.34,1.8865088,1,0,1,15.12,15.25
3,18,16,23.95490513,22.3654,426.5,1.753782624,1,0,1,15.25,15
3,18,17,23.77665198,24.0909,184.1091,2.227063872,1,0,1,15,12.25
3,18,18,23.45866543,26.1296,67.0926,1.514973856,1,0,1,12.25,11.25
3,18,19,23.17795409,27.8491,11,1.02059232,1,0,1,11.25,11
3,18,20,22.39495256,32.2115,0,1.88270896,1,0,1,11,10.38
3,18,21,21.34552417,44.1887,0,3.087124128,1,0,1,10.38,11.37
3,18,22,20.25948174,56.0189,0,4.512555872,1,0,1,11.37,11.13
3,18,23,19.22696581,60.6923,0,4.35864,1,0,1,11.13,10.25
3,19,0,18.34423409,66.6226,0,4.065515872,0,0,1,10.25,9.87
3,19,1,17.61252,71.3208,0,3.272690432,0,0,1,9.87,10.13
3,19,2,17.08363325,74.1346,0,2.802583168,0,0,1,10.13,9.62
3,19,3,16.29899826,78.1509,0,3.652227392,0,0,1,9.62,9.75
3,19,4,15.64380696,82.0755,0,2.909962176,0,0,1,9.75,9.62
3,19,5,15.06199931,85.0943,0,1.619447104,0,0,1,9.62,10.38
3,19,6,14.61330786,87.5741,0,1.481848192,0,0,1,10.38,10.75
3,19,7,14.32085113,89.566,0.8113,2.007477824,0,0,1,10.75,10.38
3,19,8,14.62050844,88.7222,29.1296,1.13414048,0,0,1,10.38,10.87
3,19,9,15.58778581,84.3462,194.6538,1.848331584,0,0,1,10.87,13.88
3,19,10,17.56443838,74.5192,515.6538,1.891336832,0,0,1,13.88,17
3,19,11,19.20489182,67.2264,529.566,1.46763232,0,0,1,17,16.5
3,19,12,19.89374693,64.1373,327.1765,3.53251008,0,0,1,16.5,14.12
3,19,13,20.41882226,62.0943,543.4717,3.011172032,0,0,1,14.12,13
3,19,14,21.14320243,59.434,480.6792,3.205187392,0,0,1,13,12.62
3,19,15,21.219803,58.3333,355.6296,2.326262048,0,0,1,12.62,11.5
3,19,16,20.56574513,60.9423,314.3654,2.690823168,0,0,1,11.5,11.62
3,19,17,19.87580105,62.6604,202.2264,2.513527104,0,0,1,11.62,12.75
3,19,18,18.76565113,62.8679,123.6038,2.20144848,0,0,1,12.75,13.37
3,19,19,17.80960243,53.6415,19.8679,2.193044128,0,0,1,13.37,11.75
3,19,20,17.12296417,50.5472,0,1.771306592,0,0,1,11.75,10.87
3,19,21,16.33987931,51.9623,0,1.543539712,0,0,1,10.87,11.5
3,19,22,15.40294325,46.9808,0,2.965931584,0,0,1,11.5,9.5
3,19,23,14.00317572,49.463,0,3.021677472,0,0,1,9.5,9.75
3,20,0,12.52878,54.8148,0,2.69051024,0,0,1,9.75,9.38
